74
71
67
63
46
56
46
41
34
30
29
28
26
28
28
35
39
39
49
59
83
82
85
80
86
85
76
73
68
60
52
47
35
34
33
32
33
33
37
39
41
42
39
37
35
30
28
27
27
26
26
25
25
26
30
32
34
35
44
47
47
52
62
64
67
72
74
77
79
83
56
58
53
27
22
17
18
17
19
20
19
20
24
24
31
36
37
41
41
43
43
43
48
45
43
50
39
32
31
30
28
29
29
30
34
30
31
32
36
33
40
42
43
45
46
49
49
50
52
53
53
53
53
53
53
54
57
59
61
71
69
71
73
72
78
80
81
83
89
99
76
75
69
61
57
49
43
40
37
34
32
30
31
27
26
26
24
23
23
21
22
22
22
22
22
20
21
21
21
20
21
19
19
20
19
19
19
19
18
19
19
20
20
20
20
21
20
20
22
20
22
23
23
24
26
26
27
27
28
27
27
27
27
29
30
31
30
32
32
32
32
33
34
35
35
38
41
40
43
46
46
48
48
52
54
54
58
61
61
64
65
65
69
72
72
76
79
79
83
82
87
89
89
92
95
95
95
96
96
97
98
98
98
98
100
101
101
103
104
103
105
105
94
93
93
92
93
95
96
97
97
100
100
99
100
101
101
102
102
104
93
93
90
90
87
93
82
78
79
84
96
93
72
71
70
70
69
69
69
68
68
68
67
65
65
64
63
63
60
58
58
56
53
52
51
49
49
49
47
47
47
47
46
45
45
40
40
40
41
41
41
41
41
41
41
41
40
40
39
39
39
38
37
38
37
37
35
34
34
32
31
31
29
27
28
27
27
27
26
26
26
26
28
30
31
31
31
31
32
32
32
32
31
31
30
29
28
28
28
28
27
27
27
27
27
27
27
28
28
29
29
30
29
29
34
34
34
43
37
31
32
38
42
45
51
57
71
74
72
73
72
70
68
66
65
65
64
64
64
63
62
62
62
66
74
79
101
93
66
55
56
66
66
66
66
67
67
65
62
62
62
58
53
54
55
55
55
56
56
56
57
56
56
56
55
55
54
54
54
54
55
55
55
55
55
54
54
54
54
54
55
55
55
55
56
56
55
54
54
50
47
47
44
44
38
34
32
31
31
31
31
31
31
32
32
32
32
33
32
32
32
33
33
33
33
33
33
34
34
34
36
36
36
37
37
38
38
38
39
40
40
51
58
59
64
64
93
96
74
74
75
76
77
77
80
81
81
85
85
90
88
89
90
75
75
74
69
66
65
66
66
67
68
70
71
71
78
82
82
84
83
84
84
86
85
98
85
84
89
92
77
78
76
77
75
73
73
71
70
70
67
67
67
67
68
68
69
69
69
69
69
70
69
69
71
71
71
70
69
68
67
66
67
69
70
70
70
70
70
70
70
70
70
69
69
69
69
69
69
69
69
69
69
68
68
67
66
65
65
64
64
64
64
64
64
65
65
66
66
67
67
68
67
68
66
66
66
64
63
63
65
68
67
93
99
65
88
65
64
63
63
63
63
63
63
63
63
64
64
64
64
67
72
72
78
77
106
80
87
79
82
80
85
84
84
110
85
106
85
107
85
104
84
95
83
103
84
94
84
87
84
86
84
85
85
85
85
85
85
84
84
84
84
85
85
85
84
84
83
83
82
83
83
84
84
84
82
81
82
79
78
78
73
73
72
84
84
84
84
84
84
84
84
84
84
85
85
86
89
89
89
90
89
90
90
89
88
85
93
76
90
67
62
55
52
51
51
51
51
54
55
55
59
62
63
65
65
67
66
67
60
59
55
55
55
62
91
80
111
86
80
82
82
83
83
83
82
80
80
80
80
80
81
81
82
84
83
80
78
76
76
75
76
67
65
62
53
48
47
39
38
37
36
31
30
30
28
29
29
30
31
31
31
32
34
36
36
37
38
38
39
38
41
43
43
47
46
48
50
52
52
54
54
55
60
62
63
65
66
70
74
83
85
87
87
92
92
94
93
63
72
77
59
53
52
49
49
43
42
42
42
43
43
47
49
49
51
52
52
49
49
44
40
40
34
34
34
35
35
36
38
39
40
41
50
53
56
58
70
73
76
85
100
96
71
66
66
60
54
54
54
54
58
69
69
74
74
79
85
80
107
101
103
89
94
100
75
73
72
72
72
72
71
71
70
69
69
70
71
73
70
64
59
57
53
48
44
40
40
35
32
30
29
29
28
28
29
31
31
31
30
29
29
27
24
24
24
24
24
25
25
25
28
28
33
35
35
39
40
40
42
42
42
26
41
19
42
19
42
16
44
16
45
16
45
18
47
20
51
18
51
23
25
25
26
26
26
26
26
30
34
33
39
41
41
46
49
51
52
51
50
48
45
39
40
36
35
33
31
25
23
23
19
23
18
16
18
18
18
19
18
18
20
22
20
24
23
25
28
30
30
31
33
33
32
33
35
35
37
36
37
36
40
39
42
40
41
40
43
41
43
41
46
44
47
45
47
45
49
47
50
48
50
48
51
50
52
51
52
51
56
55
57
57
57
57
61
62
66
65
68
67
68
67
71
71
73
73
73
73
73
73
75
75
78
78
79
80
79
80
82
83
82
82
83
84
87
88
88
90
90
92
104
92
98
105
90
88
82
88
83
93
88
75
84
76
81
74
72
72
72
71
70
68
70
69
66
69
63
72
63
72
62
77
62
77
62
88
63
90
62
89
64
87
67
87
67
72
75
75
77
75
75
73
73
70
67
66
66
66
68
68
73
73
75
75
77
77
81
84
90
87
88
87
89
90
89
90
89
89
91
88
89
89
89
89
89
89
91
90
90
91
92
91
89
90
84
83
80
76
77
73
71
68
66
63
63
60
59
59
